transaccion_id,abierto_siguiente,aprobo,area_ciencias_basicas_y_complementarias,area_ciencias_de_la_computacion,area_desarrollo_de_software,area_eps,area_metodologia_de_sistemas,bloqueo_alto,bloqueo_bajo,bloqueo_medio,curso_base,curso_no_base,curso_no_obligatorio,curso_obligatorio,no_abierto_siguiente,no_requiere_laboratorio,ocupacion_alta,ocupacion_baja,ocupacion_media,perdio,periodo_s1,periodo_s2,periodo_v1,periodo_v2,recuperacion,requiere_laboratorio,riesgo_retraso,semestre_1,semestre_10,semestre_2,semestre_3,semestre_4,semestre_5,semestre_6,semestre_7,semestre_8,semestre_9,sin_recuperacion,sin_riesgo_retraso,zona_alta,zona_baja,zona_media,zona_sin_dato
TX-00145,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
TX-00146,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
TX-00147,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False
TX-00148,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
TX-00149,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TX-00150,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TX-00151,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
TX-00152,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
TX-00153,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TX-00154,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TX-00155,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
TX-00156,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
TX-00157,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TX-00158,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
TX-00159,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
TX-00160,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
TX-00161,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
TX-00162,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TX-00163,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
TX-00164,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
TX-00165,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
TX-00166,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
TX-00167,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
TX-00168,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TX-00169,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TX-00170,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
TX-00171,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
TX-00172,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
TX-00173,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TX-00174,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
TX-00175,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
