estudiante_id_ofuscado,codigo_curso,periodo_academico,fecha_acta,oportunidad_evaluacion,seccion,zona,nota_examen,nota_total,resultado,numero_acta,estado_acta
26a06e61-efe0-518d-aa15-c7ace718268a,085,S1,2024-05-12,Ordinario,B,49,12,61,Aprobado,ACTA-2024-S1-085-B-ORD,Normal
287283ce-fcaf-5519-a49e-3dea1c655f86,085,S1,2024-05-12,Ordinario,B,53,4,57,Reprobado,ACTA-2024-S1-085-B-ORD,Normal
35608fe5-e3c5-504b-8cc2-216c90a13a47,085,S1,2024-05-12,Ordinario,B,39,23,62,Aprobado,ACTA-2024-S1-085-B-ORD,Normal
731b92fd-50e5-5559-a9d3-96a0748f2373,085,S1,2024-05-12,Ordinario,B,42,25,67,Aprobado,ACTA-2024-S1-085-B-ORD,Normal
9205f4d0-ca02-57f6-b51e-b705ac0898d7,085,S1,2024-05-12,Ordinario,B,55,2,57,Reprobado,ACTA-2024-S1-085-B-ORD,Normal
b1ada878-5ce8-5e51-bc44-6a5ae1f64971,085,S1,2024-05-12,Ordinario,B,37,11,48,Reprobado,ACTA-2024-S1-085-B-ORD,Normal
b1cce0db-3292-5ff2-837e-2fda6bc2eb62,085,S1,2024-05-12,Ordinario,B,67,10,77,Aprobado,ACTA-2024-S1-085-B-ORD,Normal
bc2edb29-4cd5-5fb5-88a5-7dedee94af0d,085,S1,2024-05-12,Ordinario,B,46,23,69,Aprobado,ACTA-2024-S1-085-B-ORD,Normal
c41dd30f-7c59-5647-a164-2c5d11a89c90,085,S1,2024-05-12,Ordinario,B,36,29,65,Aprobado,ACTA-2024-S1-085-B-ORD,Normal
c7cd1346-234a-5f30-b884-48b69a36b80d,085,S1,2024-05-12,Ordinario,B,45,5,50,Reprobado,ACTA-2024-S1-085-B-ORD,Normal
d931f9da-177d-519e-9604-82c77ffd7dfc,085,S1,2024-05-12,Ordinario,B,58,17,75,Aprobado,ACTA-2024-S1-085-B-ORD,Normal
efa55bd1-a3d6-552e-b4fc-91b4426c5818,085,S1,2024-05-12,Ordinario,B,53,7,60,Reprobado,ACTA-2024-S1-085-B-ORD,Normal
287283ce-fcaf-5519-a49e-3dea1c655f86,085,S1,2024-05-25,Primera recuperacion,B,53,4,57,Reprobado,ACTA-2024-S1-085-B-REC1,Normal
9205f4d0-ca02-57f6-b51e-b705ac0898d7,085,S1,2024-05-25,Primera recuperacion,B,55,24,79,Aprobado,ACTA-2024-S1-085-B-REC1,Normal
c7cd1346-234a-5f30-b884-48b69a36b80d,085,S1,2024-05-25,Primera recuperacion,B,45,5,50,Reprobado,ACTA-2024-S1-085-B-REC1,Normal
efa55bd1-a3d6-552e-b4fc-91b4426c5818,085,S1,2024-05-25,Primera recuperacion,B,53,7,60,Reprobado,ACTA-2024-S1-085-B-REC1,Normal
287283ce-fcaf-5519-a49e-3dea1c655f86,085,S1,2024-07-06,Segunda recuperacion,B,53,9,62,Aprobado,ACTA-2024-S1-085-B-REC2,Normal
85f6e33e-822a-59b2-a749-33e5034486fd,094,S1,2024-05-11,Ordinario,A,65,10,75,Aprobado,ACTA-2024-S1-094-A-ORD,Normal
9a98393a-472a-543c-b2c9-606126573d51,094,S1,2024-05-11,Ordinario,A,54,1,55,Reprobado,ACTA-2024-S1-094-A-ORD,Normal
a0ce5501-c941-5d6f-bdff-a357ccb52bd7,094,S1,2024-05-11,Ordinario,A,45,21,66,Aprobado,ACTA-2024-S1-094-A-ORD,Normal
c89bf0ca-8b71-5ca2-971d-575175c65ad9,094,S1,2024-05-11,Ordinario,A,68,1,69,Aprobado,ACTA-2024-S1-094-A-ORD,Normal
d118687e-00c4-575c-a6cb-42161dba4e09,094,S1,2024-05-11,Ordinario,A,53,6,59,Reprobado,ACTA-2024-S1-094-A-ORD,Normal
d118687e-00c4-575c-a6cb-42161dba4e09,094,S1,2024-05-27,Primera recuperacion,A,53,6,59,Reprobado,ACTA-2024-S1-094-A-REC1,Normal
00951361-bee7-5343-85b9-b2de39c38298,119,S1,2024-05-16,Ordinario,A,54,4,58,Reprobado,ACTA-2024-S1-119-A-ORD,Normal
08d5616f-376d-5766-b14e-b1d1437e5d1a,119,S1,2024-05-16,Ordinario,A,36,4,40,Reprobado,ACTA-2024-S1-119-A-ORD,Normal
4ca64fe3-739c-5549-9021-88056df3ce2c,119,S1,2024-05-16,Ordinario,A,45,25,70,Aprobado,ACTA-2024-S1-119-A-ORD,Normal
5a4dd046-dd91-5381-90c2-a900c4c37cbb,119,S1,2024-05-16,Ordinario,A,63,30,93,Aprobado,ACTA-2024-S1-119-A-ORD,Normal
79f7bd09-d805-5ce8-ab92-7f3812865478,119,S1,2024-05-16,Ordinario,A,33,4,37,Reprobado,ACTA-2024-S1-119-A-ORD,Normal
92fcb7e2-aae7-5aa4-81b8-b92b825fe8a7,119,S1,2024-05-16,Ordinario,A,51,6,57,Reprobado,ACTA-2024-S1-119-A-ORD,Normal
9b21c50e-3681-517b-af9a-5d043499cb27,119,S1,2024-05-16,Ordinario,A,57,29,86,Aprobado,ACTA-2024-S1-119-A-ORD,Normal
9d33fef8-5e8a-5846-9347-224ddf41678a,119,S1,2024-05-16,Ordinario,A,54,10,64,Aprobado,ACTA-2024-S1-119-A-ORD,Normal
aa0e548f-62ee-554b-83fc-7eb4613cf4ff,119,S1,2024-05-16,Ordinario,A,52,1,53,Reprobado,ACTA-2024-S1-119-A-ORD,Normal
d1be5647-fdd8-53fe-8b3c-64441ddd5977,119,S1,2024-05-16,Ordinario,A,59,29,88,Aprobado,ACTA-2024-S1-119-A-ORD,Normal
d31f1530-eb29-5bdd-b1a8-a3ae4c08702f,119,S1,2024-05-16,Ordinario,A,67,30,97,Aprobado,ACTA-2024-S1-119-A-ORD,Normal
dda7d84e-c79a-5f19-b8d1-4090f3239620,119,S1,2024-05-16,Ordinario,A,60,28,88,Aprobado,ACTA-2024-S1-119-A-ORD,Normal
f1655cb7-00bc-5455-9379-254358e903cf,119,S1,2024-05-16,Ordinario,A,57,18,75,Aprobado,ACTA-2024-S1-119-A-ORD,Normal
00951361-bee7-5343-85b9-b2de39c38298,119,S1,2024-05-22,Primera recuperacion,A,54,11,65,Aprobado,ACTA-2024-S1-119-A-REC1,Normal
08d5616f-376d-5766-b14e-b1d1437e5d1a,119,S1,2024-05-22,Primera recuperacion,A,36,4,40,Reprobado,ACTA-2024-S1-119-A-REC1,Normal
79f7bd09-d805-5ce8-ab92-7f3812865478,119,S1,2024-05-22,Primera recuperacion,A,33,4,37,Reprobado,ACTA-2024-S1-119-A-REC1,Normal
92fcb7e2-aae7-5aa4-81b8-b92b825fe8a7,119,S1,2024-05-22,Primera recuperacion,A,51,6,57,Reprobado,ACTA-2024-S1-119-A-REC1,Normal
aa0e548f-62ee-554b-83fc-7eb4613cf4ff,119,S1,2024-05-22,Primera recuperacion,A,52,1,53,Reprobado,ACTA-2024-S1-119-A-REC1,Normal
92fcb7e2-aae7-5aa4-81b8-b92b825fe8a7,119,S1,2024-07-08,Segunda recuperacion,A,51,13,64,Aprobado,ACTA-2024-S1-119-A-REC2,Normal
1c6583c9-8dab-560b-95ba-62442b620433,119,S1,2024-05-12,Ordinario,B,35,22,57,Reprobado,ACTA-2024-S1-119-B-ORD,Normal
286fa7de-31f8-56c1-8023-d8120c448dc4,119,S1,2024-05-12,Ordinario,B,50,21,71,Aprobado,ACTA-2024-S1-119-B-ORD,Normal
421e5b33-6bf8-5c14-a03b-3a4e6da333e6,119,S1,2024-05-12,Ordinario,B,38,25,63,Aprobado,ACTA-2024-S1-119-B-ORD,Normal
1c6583c9-8dab-560b-95ba-62442b620433,119,S1,2024-05-22,Primera recuperacion,B,35,22,57,Reprobado,ACTA-2024-S1-119-B-REC1,Normal
1c6583c9-8dab-560b-95ba-62442b620433,119,S1,2024-07-12,Segunda recuperacion,B,35,22,57,Reprobado,ACTA-2024-S1-119-B-REC2,Normal
76c382db-d59f-56da-9b78-fa2341e8a839,119,S1,2024-05-11,Ordinario,C,54,23,77,Aprobado,ACTA-2024-S1-119-C-ORD,Normal
79e7db35-50f0-5599-a41c-31b243f13720,119,S1,2024-05-11,Ordinario,C,37,25,62,Aprobado,ACTA-2024-S1-119-C-ORD,Normal
7b4bccb3-17ad-55f8-999a-2445c85928a1,119,S1,2024-05-11,Ordinario,C,51,23,74,Aprobado,ACTA-2024-S1-119-C-ORD,Normal
898ef159-1bc5-50f4-a839-8a6328ead4e2,119,S1,2024-05-11,Ordinario,C,50,4,54,Reprobado,ACTA-2024-S1-119-C-ORD,Normal
be370c13-7be9-54a5-89bb-4bdce7fb2e43,119,S1,2024-05-11,Ordinario,C,45,5,50,Reprobado,ACTA-2024-S1-119-C-ORD,Normal
d3fc7fce-8bb1-5b8f-a4d5-58e2ef066b24,119,S1,2024-05-11,Ordinario,C,59,5,64,Aprobado,ACTA-2024-S1-119-C-ORD,Normal
e47c32f0-0c28-5157-bc7c-72d90ae601f8,119,S1,2024-05-11,Ordinario,C,54,24,78,Aprobado,ACTA-2024-S1-119-C-ORD,Normal
f23552cd-6876-5561-b470-73e7c5e2bebe,119,S1,2024-05-11,Ordinario,C,64,30,94,Aprobado,ACTA-2024-S1-119-C-ORD,Normal
f6488969-c04b-5ddd-960d-f87b5e1b214f,119,S1,2024-05-11,Ordinario,C,52,5,57,Reprobado,ACTA-2024-S1-119-C-ORD,Normal
898ef159-1bc5-50f4-a839-8a6328ead4e2,119,S1,2024-05-25,Primera recuperacion,C,50,4,54,Reprobado,ACTA-2024-S1-119-C-REC1,Normal
be370c13-7be9-54a5-89bb-4bdce7fb2e43,119,S1,2024-05-25,Primera recuperacion,C,45,20,65,Aprobado,ACTA-2024-S1-119-C-REC1,Normal
f6488969-c04b-5ddd-960d-f87b5e1b214f,119,S1,2024-05-25,Primera recuperacion,C,52,5,57,Reprobado,ACTA-2024-S1-119-C-REC1,Normal
799bdc38-e9f5-5892-b852-bcb64e6e021b,119,S1,2024-05-12,Ordinario,E,61,25,86,Aprobado,ACTA-2024-S1-119-E-ORD,Normal
9e77d389-c711-5374-8ab7-a5ef908fb2a5,119,S1,2024-05-12,Ordinario,E,39,13,52,Reprobado,ACTA-2024-S1-119-E-ORD,Normal
a2047dfe-7072-5573-86cf-cf4ca53db0fa,119,S1,2024-05-12,Ordinario,E,63,0,63,Aprobado,ACTA-2024-S1-119-E-ORD,Normal
b48cf04d-3355-5979-a671-d15244b9f856,119,S1,2024-05-12,Ordinario,E,43,20,63,Aprobado,ACTA-2024-S1-119-E-ORD,Normal
cf443787-1a74-5a5e-bff3-2ef5575818ac,119,S1,2024-05-12,Ordinario,E,58,30,88,Aprobado,ACTA-2024-S1-119-E-ORD,Normal
ff9481f2-af23-5a24-9813-859e9c577ab6,119,S1,2024-05-12,Ordinario,E,38,3,41,Reprobado,ACTA-2024-S1-119-E-ORD,Normal
9e77d389-c711-5374-8ab7-a5ef908fb2a5,119,S1,2024-05-27,Primera recuperacion,E,39,13,52,Reprobado,ACTA-2024-S1-119-E-REC1,Normal
17c7a9a2-f074-5a25-9c33-123c3f252a00,119,S1,2024-05-10,Ordinario,F,40,19,59,Reprobado,ACTA-2024-S1-119-F-ORD,Normal
b92068f4-3013-587a-8e70-ce58bab62301,119,S1,2024-05-10,Ordinario,F,46,28,74,Aprobado,ACTA-2024-S1-119-F-ORD,Normal
e1e5ddb0-f781-58a0-8ee3-0398d09b2498,119,S1,2024-05-10,Ordinario,F,44,17,61,Aprobado,ACTA-2024-S1-119-F-ORD,Normal
f75c73c4-4353-55c2-b404-dd551be115aa,119,S1,2024-05-10,Ordinario,F,59,15,74,Aprobado,ACTA-2024-S1-119-F-ORD,Normal
fb399764-8cce-535f-a2de-db636fb7aac4,119,S1,2024-05-10,Ordinario,F,43,16,59,Reprobado,ACTA-2024-S1-119-F-ORD,Normal
fb399764-8cce-535f-a2de-db636fb7aac4,119,S1,2024-05-21,Primera recuperacion,F,43,16,59,Reprobado,ACTA-2024-S1-119-F-REC1,Normal
0c7a60bb-8fd5-5785-ae40-5a238188aebd,146,S1,2024-05-09,Ordinario,A,64,30,94,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
0ee9e680-12e5-50e4-b182-3e780e680246,146,S1,2024-05-09,Ordinario,A,52,3,55,Reprobado,ACTA-2024-S1-146-A-ORD,Normal
184c1de9-fa20-510e-b160-68ad1dc84065,146,S1,2024-05-09,Ordinario,A,52,6,58,Reprobado,ACTA-2024-S1-146-A-ORD,Normal
1f2beec5-6645-5d05-82ee-24ac5912f380,146,S1,2024-05-09,Ordinario,A,49,28,77,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
2025c707-2bf8-5151-be4c-a2a603e99860,146,S1,2024-05-09,Ordinario,A,54,16,70,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
25841c45-8811-545f-b5e2-6b2d705ec4c7,146,S1,2024-05-09,Ordinario,A,43,0,43,Reprobado,ACTA-2024-S1-146-A-ORD,Normal
26b70c46-d8aa-5b67-b21d-02f2c1b9ca56,146,S1,2024-05-09,Ordinario,A,47,30,77,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
2a6bef91-9d34-57ef-9ecf-910d7d7bfd14,146,S1,2024-05-09,Ordinario,A,64,2,66,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
38d3c179-d651-5b38-a95d-5f30eea49bc7,146,S1,2024-05-09,Ordinario,A,46,13,59,Reprobado,ACTA-2024-S1-146-A-ORD,Normal
390a81e9-c184-59de-8b1f-aa4c16c462b8,146,S1,2024-05-09,Ordinario,A,38,28,66,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
490c9487-1342-5062-a509-90370d598267,146,S1,2024-05-09,Ordinario,A,46,30,76,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
5f2d4609-1bd0-5199-8792-ad4daad25e34,146,S1,2024-05-09,Ordinario,A,59,14,73,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
6c433ed9-ad1e-51e2-9d31-0f92474524f1,146,S1,2024-05-09,Ordinario,A,35,19,54,Reprobado,ACTA-2024-S1-146-A-ORD,Normal
70b2bc66-3db1-536f-8061-39cc18e139ea,146,S1,2024-05-09,Ordinario,A,66,5,71,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
766a215c-fae4-5d87-86b1-a6544ab14748,146,S1,2024-05-09,Ordinario,A,64,5,69,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
8bc03924-39b4-5c0a-985f-6cb1afe0a9e9,146,S1,2024-05-09,Ordinario,A,36,27,63,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
8dc5c8ce-0b27-50c3-bec7-fce9414db9bf,146,S1,2024-05-09,Ordinario,A,42,NSP,42,NSP,ACTA-2024-S1-146-A-ORD,Normal
97171161-ceef-5159-92b0-c9415c6d7403,146,S1,2024-05-09,Ordinario,A,45,24,69,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
9ef93136-4252-556a-b27a-56284b0733c6,146,S1,2024-05-09,Ordinario,A,34,17,51,Reprobado,ACTA-2024-S1-146-A-ORD,Normal
a029f47b-dd20-5fb5-9265-eb5443fecfd1,146,S1,2024-05-09,Ordinario,A,57,11,68,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
af7170d5-79af-53e8-ac44-8d6b7e8ad951,146,S1,2024-05-09,Ordinario,A,35,21,56,Reprobado,ACTA-2024-S1-146-A-ORD,Normal
c27c04eb-b36c-5f95-a9ff-ba3b43c1f175,146,S1,2024-05-09,Ordinario,A,44,2,46,Reprobado,ACTA-2024-S1-146-A-ORD,Normal
ca6fc301-a539-586c-9789-e3d1605db2b0,146,S1,2024-05-09,Ordinario,A,40,9,49,Reprobado,ACTA-2024-S1-146-A-ORD,Normal
ec14649a-b1aa-5070-8cb4-c6a848b94d89,146,S1,2024-05-09,Ordinario,A,56,20,76,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
f4bcda92-d4d7-507e-b697-5600cac6f573,146,S1,2024-05-09,Ordinario,A,43,27,70,Aprobado,ACTA-2024-S1-146-A-ORD,Normal
0ee9e680-12e5-50e4-b182-3e780e680246,146,S1,2024-05-27,Primera recuperacion,A,52,17,69,Aprobado,ACTA-2024-S1-146-A-REC1,Normal
184c1de9-fa20-510e-b160-68ad1dc84065,146,S1,2024-05-27,Primera recuperacion,A,52,6,58,Reprobado,ACTA-2024-S1-146-A-REC1,Normal
25841c45-8811-545f-b5e2-6b2d705ec4c7,146,S1,2024-05-27,Primera recuperacion,A,43,19,62,Aprobado,ACTA-2024-S1-146-A-REC1,Normal
6c433ed9-ad1e-51e2-9d31-0f92474524f1,146,S1,2024-05-27,Primera recuperacion,A,35,19,54,Reprobado,ACTA-2024-S1-146-A-REC1,Normal
9ef93136-4252-556a-b27a-56284b0733c6,146,S1,2024-05-27,Primera recuperacion,A,34,17,51,Reprobado,ACTA-2024-S1-146-A-REC1,Normal
c27c04eb-b36c-5f95-a9ff-ba3b43c1f175,146,S1,2024-05-27,Primera recuperacion,A,44,2,46,Reprobado,ACTA-2024-S1-146-A-REC1,Normal
ca6fc301-a539-586c-9789-e3d1605db2b0,146,S1,2024-05-27,Primera recuperacion,A,40,9,49,Reprobado,ACTA-2024-S1-146-A-REC1,Normal
184c1de9-fa20-510e-b160-68ad1dc84065,146,S1,2024-07-08,Segunda recuperacion,A,52,19,71,Aprobado,ACTA-2024-S1-146-A-REC2,Normal
6c433ed9-ad1e-51e2-9d31-0f92474524f1,146,S1,2024-07-08,Segunda recuperacion,A,35,19,54,Reprobado,ACTA-2024-S1-146-A-REC2,Normal
1f6f1f28-074c-59c7-92b8-d6e9c19bdd7a,146,S1,2024-05-07,Ordinario,B,46,18,64,Aprobado,ACTA-2024-S1-146-B-ORD,Normal
2e531479-2e51-5b22-9a96-785cdab828d1,146,S1,2024-05-07,Ordinario,B,45,18,63,Aprobado,ACTA-2024-S1-146-B-ORD,Normal
3b839c8a-1e03-5728-b057-2689dbdd202e,146,S1,2024-05-07,Ordinario,B,46,7,53,Reprobado,ACTA-2024-S1-146-B-ORD,Normal
3bdd6bd7-2493-5fef-97d2-19101e40630a,146,S1,2024-05-07,Ordinario,B,31,NSP,31,NSP,ACTA-2024-S1-146-B-ORD,Normal
4628c082-b668-5afc-a506-1e3c43e99915,146,S1,2024-05-07,Ordinario,B,42,24,66,Aprobado,ACTA-2024-S1-146-B-ORD,Normal
483edcff-dbbf-5447-b9d9-095557232b02,146,S1,2024-05-07,Ordinario,B,46,5,51,Reprobado,ACTA-2024-S1-146-B-ORD,Normal
6b0fa083-89e1-5c4a-9ebd-503d3bf9b28b,146,S1,2024-05-07,Ordinario,B,37,26,63,Aprobado,ACTA-2024-S1-146-B-ORD,Normal
808862a1-f703-5d96-9eb0-dee85a54f151,146,S1,2024-05-07,Ordinario,B,43,28,71,Aprobado,ACTA-2024-S1-146-B-ORD,Normal
a252557b-6fa4-5ac7-b1b4-dfa120d1e728,146,S1,2024-05-07,Ordinario,B,45,22,67,Aprobado,ACTA-2024-S1-146-B-ORD,Normal
cb7e7a97-6e00-55b0-b580-317f19854827,146,S1,2024-05-07,Ordinario,B,32,22,54,Reprobado,ACTA-2024-S1-146-B-ORD,Normal
d3acc96f-c21a-5c20-96fb-a688c8734bfe,146,S1,2024-05-07,Ordinario,B,57,6,63,Aprobado,ACTA-2024-S1-146-B-ORD,Normal
d5aaa6eb-6692-5c69-b2a8-cf5b1835b425,146,S1,2024-05-07,Ordinario,B,50,15,65,Aprobado,ACTA-2024-S1-146-B-ORD,Normal
f244a686-f32b-5770-9d6b-044f508009fa,146,S1,2024-05-07,Ordinario,B,37,18,55,Reprobado,ACTA-2024-S1-146-B-ORD,Normal
483edcff-dbbf-5447-b9d9-095557232b02,146,S1,2024-05-27,Primera recuperacion,B,46,28,74,Aprobado,ACTA-2024-S1-146-B-REC1,Normal
0450959e-48dc-5783-9140-cfcec928c5c5,147,S1,2024-05-15,Ordinario,A,54,8,62,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
0c06f8f4-288d-57e0-8936-3d81fc7db2e7,147,S1,2024-05-15,Ordinario,A,50,11,61,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
101fcc1c-02cb-502a-895a-dc14ec8bc4fc,147,S1,2024-05-15,Ordinario,A,57,5,62,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
15a0bb40-c6d6-5f6a-8142-f1c5ba0a121a,147,S1,2024-05-15,Ordinario,A,55,20,75,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
16882813-1901-5922-b351-e490c6282bc4,147,S1,2024-05-15,Ordinario,A,37,2,39,Reprobado,ACTA-2024-S1-147-A-ORD,Normal
26a06e61-efe0-518d-aa15-c7ace718268a,147,S1,2024-05-15,Ordinario,A,51,16,67,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
35608fe5-e3c5-504b-8cc2-216c90a13a47,147,S1,2024-05-15,Ordinario,A,40,16,56,Reprobado,ACTA-2024-S1-147-A-ORD,Normal
56d6a85b-af6a-5056-b7e5-6fc2b0054af8,147,S1,2024-05-15,Ordinario,A,57,14,71,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
717b731e-7f1f-5d15-97ab-fe9730798a9c,147,S1,2024-05-15,Ordinario,A,60,18,78,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
75ad2a1d-e65d-5b36-9b02-6dc6f12138a4,147,S1,2024-05-15,Ordinario,A,36,2,38,Reprobado,ACTA-2024-S1-147-A-ORD,Normal
7d36a894-5a69-5be2-93a2-a8c1d01df056,147,S1,2024-05-15,Ordinario,A,35,23,58,Reprobado,ACTA-2024-S1-147-A-ORD,Normal
7e033645-6b36-5b24-be88-ef2953f2c850,147,S1,2024-05-15,Ordinario,A,41,6,47,Reprobado,ACTA-2024-S1-147-A-ORD,Normal
819b9b1c-476d-5b64-949b-8bb80947bfde,147,S1,2024-05-15,Ordinario,A,63,7,70,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
829d6bb7-6b71-5f40-9045-d49c7a41f459,147,S1,2024-05-15,Ordinario,A,54,2,56,Reprobado,ACTA-2024-S1-147-A-ORD,Normal
830d469b-5f0d-5c02-83e5-fb3ef8b12772,147,S1,2024-05-15,Ordinario,A,39,17,56,Reprobado,ACTA-2024-S1-147-A-ORD,Normal
857bee19-f5cc-5925-8f6d-5e6dc8b42cb7,147,S1,2024-05-15,Ordinario,A,66,13,79,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
ab49c2b1-e673-50f6-ae4a-e5b321756a15,147,S1,2024-05-15,Ordinario,A,66,22,88,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
b06bcec0-b3a3-50b9-a1ec-953a4674371d,147,S1,2024-05-15,Ordinario,A,31,8,39,Reprobado,ACTA-2024-S1-147-A-ORD,Normal
b3997c2f-90c6-5168-9d2b-373122f6b85d,147,S1,2024-05-15,Ordinario,A,35,NSP,35,NSP,ACTA-2024-S1-147-A-ORD,Normal
bd77a48a-9406-51ae-a620-b28897754dec,147,S1,2024-05-15,Ordinario,A,52,3,55,Reprobado,ACTA-2024-S1-147-A-ORD,Normal
c41dd30f-7c59-5647-a164-2c5d11a89c90,147,S1,2024-05-15,Ordinario,A,55,23,78,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
cc8b8c37-cde4-5961-8d5a-293197f83e2e,147,S1,2024-05-15,Ordinario,A,46,20,66,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
d931f9da-177d-519e-9604-82c77ffd7dfc,147,S1,2024-05-15,Ordinario,A,57,5,62,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
f4079fd7-040c-5036-b7a6-c0842fed660b,147,S1,2024-05-15,Ordinario,A,50,29,79,Aprobado,ACTA-2024-S1-147-A-ORD,Normal
16882813-1901-5922-b351-e490c6282bc4,147,S1,2024-05-22,Primera recuperacion,A,37,2,39,Reprobado,ACTA-2024-S1-147-A-REC1,Normal
35608fe5-e3c5-504b-8cc2-216c90a13a47,147,S1,2024-05-22,Primera recuperacion,A,40,23,63,Aprobado,ACTA-2024-S1-147-A-REC1,Normal
7d36a894-5a69-5be2-93a2-a8c1d01df056,147,S1,2024-05-22,Primera recuperacion,A,35,23,58,Reprobado,ACTA-2024-S1-147-A-REC1,Normal
7e033645-6b36-5b24-be88-ef2953f2c850,147,S1,2024-05-22,Primera recuperacion,A,41,6,47,Reprobado,ACTA-2024-S1-147-A-REC1,Normal
830d469b-5f0d-5c02-83e5-fb3ef8b12772,147,S1,2024-05-22,Primera recuperacion,A,39,27,66,Aprobado,ACTA-2024-S1-147-A-REC1,Normal
b06bcec0-b3a3-50b9-a1ec-953a4674371d,147,S1,2024-05-22,Primera recuperacion,A,31,8,39,Reprobado,ACTA-2024-S1-147-A-REC1,Normal
bd77a48a-9406-51ae-a620-b28897754dec,147,S1,2024-05-22,Primera recuperacion,A,52,3,55,Reprobado,ACTA-2024-S1-147-A-REC1,Normal
7d36a894-5a69-5be2-93a2-a8c1d01df056,147,S1,2024-07-06,Segunda recuperacion,A,35,23,58,Reprobado,ACTA-2024-S1-147-A-REC2,Normal
b06bcec0-b3a3-50b9-a1ec-953a4674371d,147,S1,2024-07-06,Segunda recuperacion,A,31,30,61,Aprobado,ACTA-2024-S1-147-A-REC2,Normal
0fa55129-2054-5d0a-ac6a-c453dfc1133a,147,S1,2024-05-13,Ordinario,B,39,28,67,Aprobado,ACTA-2024-S1-147-B-ORD,Normal
18a74ce6-ba44-5c94-a2c3-22a8ded6786a,147,S1,2024-05-13,Ordinario,B,44,11,55,Reprobado,ACTA-2024-S1-147-B-ORD,Normal
23b6caf2-e88d-5562-aa80-01e9ef57ebe9,147,S1,2024-05-13,Ordinario,B,32,NSP,32,NSP,ACTA-2024-S1-147-B-ORD,Normal
287283ce-fcaf-5519-a49e-3dea1c655f86,147,S1,2024-05-13,Ordinario,B,32,26,58,Reprobado,ACTA-2024-S1-147-B-ORD,Normal
366b165f-922c-5847-b813-fc6ef6c3a751,147,S1,2024-05-13,Ordinario,B,42,1,43,Reprobado,ACTA-2024-S1-147-B-ORD,Normal
41c3459c-e2e4-550d-a299-2cc964c7cfea,147,S1,2024-05-13,Ordinario,B,33,1,34,Reprobado,ACTA-2024-S1-147-B-ORD,Normal
6473da69-8d8c-53e3-9a2c-6841674fb2d0,147,S1,2024-05-13,Ordinario,B,54,27,81,Aprobado,ACTA-2024-S1-147-B-ORD,Normal
7aac2ae8-68aa-51a1-b8a6-24cdb91b4935,147,S1,2024-05-13,Ordinario,B,66,29,95,Aprobado,ACTA-2024-S1-147-B-ORD,Normal
83c5a92d-1d67-5123-9563-d6dad24bbc27,147,S1,2024-05-13,Ordinario,B,39,27,66,Aprobado,ACTA-2024-S1-147-B-ORD,Normal
ba341cb6-848c-5d30-8bb3-6dc3b8ccd016,147,S1,2024-05-13,Ordinario,B,39,22,61,Aprobado,ACTA-2024-S1-147-B-ORD,Normal
ca045e8e-72e0-524e-b94e-790662c03e9c,147,S1,2024-05-13,Ordinario,B,39,25,64,Aprobado,ACTA-2024-S1-147-B-ORD,Normal
d0d32b44-cc7d-5dc8-8f44-2e0cadff8dca,147,S1,2024-05-13,Ordinario,B,44,25,69,Aprobado,ACTA-2024-S1-147-B-ORD,Normal
18a74ce6-ba44-5c94-a2c3-22a8ded6786a,147,S1,2024-05-27,Primera recuperacion,B,44,11,55,Reprobado,ACTA-2024-S1-147-B-REC1,Normal
287283ce-fcaf-5519-a49e-3dea1c655f86,147,S1,2024-05-27,Primera recuperacion,B,32,30,62,Aprobado,ACTA-2024-S1-147-B-REC1,Normal
366b165f-922c-5847-b813-fc6ef6c3a751,147,S1,2024-05-27,Primera recuperacion,B,42,1,43,Reprobado,ACTA-2024-S1-147-B-REC1,Normal
